"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di eta","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q4","T4-2023",4.147086,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q1","T1-2024",4.763791,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q2","T2-2024",4.129694,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q3","T3-2024",2.663189,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q4","T4-2024",2.940845,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023","2023",4.85039,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024","2024",3.952293,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q1","T1-2023",4.91455,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q2","T2-2023",4.847521,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q3","T3-2023",4.592874,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q4","T4-2023",5.054994,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q1","T1-2024",4.909646,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q2","T2-2024",4.122655,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q3","T3-2024",2.908336,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q4","T4-2024",3.890518,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023","2023",4.635303,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024","2024",3.759177,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q1","T1-2023",4.930137,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q2","T2-2023",4.859516,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q3","T3-2023",4.235578,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q4","T4-2023",4.52914,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q1","T1-2024",4.825109,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q2","T2-2024",4.126728,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q3","T3-2024",2.766541,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q4","T4-2024",3.343494,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023","2023",3.009207,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024","2024",2.042975,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q1","T1-2023",3.627985,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q2","T2-2023",3.59439,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q3","T3-2023",2.308882,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q4","T4-2023",2.520658,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q1","T1-2024",2.991754,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q2","T2-2024",2.353044,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q3","T3-2024",1.327562,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q4","T4-2024",1.526961,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023","2023",3.645062,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024","2024",3.30833,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q1","T1-2023",3.542397,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q2","T2-2023",3.663676,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q3","T3-2023",3.541094,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q4","T4-2023",3.834612,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q1","T1-2024",3.756664,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q2","T2-2024",3.369299,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q3","T3-2024",2.691134,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q4","T4-2024",3.42356,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023","2023",3.292446,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024","2024",2.60741,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q1","T1-2023",3.590084,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q2","T2-2023",3.625293,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q3","T3-2023",2.867783,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q4","T4-2023",3.097774,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q1","T1-2024",3.333623,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q2","T2-2024",2.801886,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q3","T3-2024",1.934452,,
"ITCD","Nord","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q4","T4-2024",2.381398,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023","2023",3.194801,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024","2024",2.203901,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q1","T1-2023",4.146866,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q2","T2-2023",3.864224,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q3","T3-2023",1.844104,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q4","T4-2023",2.949383,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q1","T1-2024",3.237437,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q2","T2-2024",2.97793,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q3","T3-2024",1.484567,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q4","T4-2024",1.138685,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023","2023",3.414582,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024","2024",3.512815,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q1","T1-2023",2.740462,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q2","T2-2023",3.452626,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q3","T3-2023",3.507464,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q4","T4-2023",3.930851,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q1","T1-2024",4.123014,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q2","T2-2024",3.947205,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q3","T3-2024",2.609637,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q4","T4-2024",3.394807,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023","2023",3.291704,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024","2024",2.786539,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q1","T1-2023",3.533998,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q2","T2-2023",3.682893,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q3","T3-2023",2.592038,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q4","T4-2023",3.378867,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q1","T1-2024",3.632397,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q2","T2-2024",3.405026,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q3","T3-2024",1.986173,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q4","T4-2024",2.14884,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023","2023",2.758072,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024","2024",1.825713,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q1","T1-2023",2.916398,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q2","T2-2023",3.238101,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q3","T3-2023",2.948401,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q4","T4-2023",1.943529,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q1","T1-2024",2.658397,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q2","T2-2024",1.503639,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q3","T3-2024",1.116336,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q4","T4-2024",2.047293,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023","2023",3.943889,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024","2024",3.034829,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q1","T1-2023",4.571165,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q2","T2-2023",3.928243,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q3","T3-2023",3.585676,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q4","T4-2023",3.707079,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q1","T1-2024",3.263994,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q2","T2-2024",2.591201,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q3","T3-2024",2.80148,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q4","T4-2024",3.461114,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023","2023",3.293431,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024","2024",2.366578,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q1","T1-2023",3.664755,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q2","T2-2023",3.550979,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q3","T3-2023",3.240835,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q4","T4-2023",2.722069,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q1","T1-2024",2.929768,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q2","T2-2024",1.985483,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q3","T3-2024",1.864703,,
"ITD","Nord-est","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q4","T4-2024",2.68937,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023","2023",3.12134,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024","2024",2.830057,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q1","T1-2023",3.304102,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q2","T2-2023",3.686935,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q3","T3-2023",2.582661,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2023-Q4","T4-2023",2.915308,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q1","T1-2024",3.277088,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q2","T2-2024",2.958077,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q3","T3-2024",2.535657,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","1","maschi","Y55-64","55-64 anni","2024-Q4","T4-2024",2.537514,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023","2023",5.072105,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024","2024",3.598108,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q1","T1-2023",5.44111,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q2","T2-2023",4.301268,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q3","T3-2023",5.13465,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2023-Q4","T4-2023",5.420738,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q1","T1-2024",4.965003,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q2","T2-2024",3.284142,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q3","T3-2024",1.85519,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","2","femmine","Y55-64","55-64 anni","2024-Q4","T4-2024",4.289199,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023","2023",3.997921,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024","2024",3.172641,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q1","T1-2023",4.264123,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q2","T2-2023",3.962613,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q3","T3-2023",3.738432,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2023-Q4","T4-2023",4.034549,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q1","T1-2024",4.020481,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q2","T2-2024",3.10671,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q3","T3-2024",2.230623,,
"ITE","Centro","UNEM_R","tasso di disoccupazione","9","totale","Y55-64","55-64 anni","2024-Q4","T4-2024",3.308064,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2023","2023",6.959521,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2024","2024",6.03491,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2023-Q1","T1-2023",7.626774,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2023-Q2","T2-2023",6.900418,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2023-Q3","T3-2023",6.442439,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2023-Q4","T4-2023",6.873597,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2024-Q1","T1-2024",7.025269,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2024-Q2","T2-2024",6.090429,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2024-Q3","T3-2024",5.384735,,
"IT","Italia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-64","15-64 anni","2024-Q4","T4-2024",5.640741,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2023","2023",8.900825,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2024","2024",7.452382,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2023-Q1","T1-2023",9.540856,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2023-Q2","T2-2023",8.553367,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2023-Q3","T3-2023",8.744345,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2023-Q4","T4-2023",8.767171,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2024-Q1","T1-2024",8.993584,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2024-Q2","T2-2024",7.757628,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2024-Q3","T3-2024",6.176719,,
"IT","Italia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-64","15-64 anni","2024-Q4","T4-2024",6.858631,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-64","15-64 anni","2023","2023",7.797615,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-64","15-64 anni","2024","2024",6.646077,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-64","15-64 anni","2023-Q1","T1-2023",8.454395,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-64","15-64 anni","2023-Q2","T2-2023",7.611907,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-64","15-64 anni","2023-Q3","T3-2023",7.431622,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-64","15-64 anni","2023-Q4","T4-2023",7.695958,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-64","15-64 anni","2024-Q1","T1-2024",7.877095,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-64","15-64 anni","2024-Q2","T2-2024",6.812117,,
"IT","Italia","UNEM_R","tasso di disoccupazione","9","totale","Y15-64","15-64 anni","2024-Q3","T3-2024",5.72473,,
